transaction,location,total_amount,limit,result
,,605.22,50000,0
,,8068.71,50000,1
,,16596.25,50000,2
,,29302.87,50000,2
,,654.53,50000,0
,,40700.13,50000,2
,,26000,50000,0
,,18000,50000,2
,,2000,50000,0
,,3000,50000,1
,,10400,50000,0
,,12000,50000,1
,,35313.44,50000,2
,,16610.95,50000,2
,,22234.23,50000,2
,,40351.33,50000,2
,,46402.76,50000,2
,,23394.31,50000,2
,,40172.84,50000,2
,,2600,50000,0
,,28199.23,50000,2
,,394.09,50000,2
,,21256.13,50000,2
,,26268.32,50000,2
,,10800,50000,0
,,26100,50000,0
,,46642.62,50000,2
,,14800,50000,0
,,36400,50000,0
,,9700,50000,0
,,7300,50000,0
,,31353.84,50000,2
,,44643.99,50000,2
,,8141.45,50000,2
,,2566.1,50000,0
,,34934.51,50000,2
,,19949.6,50000,2
,,39262.74,50000,2
,,19844.72,50000,2
,,20772.65,50000,2
,,44026.58,50000,2
,,14200,50000,0
,,15400,50000,1
,,16267.75,50000,2
,,19600,50000,2
,,5024.79,50000,2
,,29475.46,50000,2
,,24000,50000,0
,,6600,50000,0
,,3400,50000,1
,,29470.26,50000,2
,,14800,50000,1
,,2160.24,50000,0
,,10521.13,50000,2
,,24030.46,50000,2
,,40696.2,50000,2
,,4133.39,50000,2
,,22500,50000,0
,,1045.37,50000,2
,,3300,50000,0
,,28957.16,50000,2
,,15200,50000,0
,,16214.97,50000,2
,,28500,50000,2
,,2451.68,50000,0
,,49519.57,50000,2
,,43905.99,50000,2
,,48820.36,50000,2
,,5100,50000,0
,,15456.27,50000,2
,,36000,50000,2
,,45435.32,50000,2
,,45490.21,50000,2
,,624.81,50000,2
,,8700,50000,2
,,32722.09,50000,2
,,9000,50000,2
,,13200,50000,0
,,45272.2,50000,2
,,2500,50000,0
,,38500,50000,2
,,40000,50000,2
,,31473.22,50000,2
,,13600,50000,0
,,7200,50000,0
,,18000,50000,2
,,15016.48,50000,2
,,30445.09,50000,2
,,7908.74,50000,0
,,19200,50000,0
,,19021.58,50000,2
,,46984.26,50000,2
,,5100,50000,2
,,44963.21,50000,2
,,2777.49,50000,0
,,20512.06,50000,2
,,22903.7,50000,2
,,16124.37,50000,2
,,21867.51,50000,2
,,13576.48,50000,2
,,11800,50000,0
,,14100,50000,2
,,8800,50000,0
,,26135.45,50000,2
,,8847.08,50000,2
,,10128.75,50000,2
,,42807.9,50000,2
,,6800,50000,0
,,25173.6,50000,2
,,29424.99,50000,2
,,8700,50000,2
,,49633.75,50000,2
,,500,50000,0
,,11954.52,50000,2
,,22689.79,50000,2
,,39739.76,50000,2
,,15400,50000,0
,,44838.08,50000,2
,,46563.5,50000,2
,,23100,50000,0
,,29355.17,50000,2
,,18000,50000,2
,,16000,50000,2
,,800,50000,0
,,1000,50000,2
,,17100,50000,2
,,26400,50000,0
,,42846.09,50000,2
,,30974.79,50000,2
,,21419.05,50000,2
,,38491.37,50000,2
,,14700,50000,2
,,15049.1,50000,2
,,10400,50000,0
,,4200,50000,0
,,5504.19,50000,1
,,22420.7,50000,2
,,19465.89,50000,2
,,12200,50000,1
,,38236.71,50000,2
,,5048.53,50000,0
,,20968.08,50000,2
,,12900,50000,0
,,44625.66,50000,2
,,14800,50000,2
,,20000,50000,0
,,25800,50000,2
,,4100,50000,0
,,16281.97,50000,2
,,18500,50000,0
,,26443.94,50000,2
,,22818.75,50000,2
,,1515.5,50000,0
,,9200,50000,0
,,30000,50000,0
,,3600,50000,0
,,35081.36,50000,2
,,2400,50000,0
,,24156.87,50000,2
,,13200,50000,0
,,13650.87,50000,2
,,31339.93,50000,2
,,25500,50000,0
,,41170.92,50000,2
,,38143.69,50000,2
,,45500,50000,2
,,5698.97,50000,0
,,34993.38,50000,2
,,34594.12,50000,2
,,2000,50000,2
,,26841.26,50000,2
,,2400,50000,0
,,29100,50000,0
,,23431.92,50000,2
,,39517.09,50000,2
,,30950.48,50000,2
,,13808.42,50000,2
,,9500,50000,0
,,400,50000,1
,,18565.41,50000,2
,,29000,50000,2
,,21900,50000,2
,,6515.57,50000,0
,,3588.25,50000,2
,,3185.51,50000,2
,,31253.92,50000,2
,,6700,50000,0
,,36341.11,50000,2
,,31500,50000,0
,,9001.64,50000,2
,,15859.13,50000,2
,,1500,50000,0
,,25200,50000,2
,,9800,50000,1
,,400,50000,0
,,13704.79,50000,2
,,16000,50000,0
,,2800,50000,2
,,9400,50000,0
,,29483.89,50000,2
,,22500,50000,2
,,43826.41,50000,2
,,7275.61,50000,0
,,6600,50000,1
,,36000,50000,0
,,6600,50000,0
,,7120.62,50000,2
,,22795.53,50000,2
,,35227.92,50000,2
,,2578.27,50000,1
,,23500,50000,2
,,11600,50000,0
,,11953.36,50000,2
,,1200,50000,2
,,10040.06,50000,2
,,24300,50000,0
,,16370.48,50000,2
,,29472.62,50000,2
,,40112.57,50000,2
,,18300,50000,0
,,32112.29,50000,2
,,9372.71,50000,0
,,32408.52,50000,2
,,24288.02,50000,2
,,18051.87,50000,2
,,46099.62,50000,2
,,7842.6,50000,0
,,43248.79,50000,2
,,17800,50000,1
,,27357.84,50000,2
,,20025.48,50000,2
,,3573.68,50000,0
,,5357.69,50000,1
,,13000,50000,1
,,17873.91,50000,2
,,19000,50000,1
,,26700,50000,0
,,17831.59,50000,2
,,48501.47,50000,2
,,4980.82,50000,0
,,13500,50000,0
,,27300,50000,0
,,41732.11,50000,2
,,2577.18,50000,0
,,25320.8,50000,2
,,9285.72,50000,0
,,37704.78,50000,2
,,32800,50000,2
,,8000,50000,1
,,14100,50000,0
,,40962.28,50000,2
,,1100,50000,0
,,35600,50000,0
,,39275.43,50000,2
,,28200,50000,0
,,5200,50000,1
,,4900,50000,0
,,46784.33,50000,2
,,48736.21,50000,2
,,5000,50000,1
,,15200,50000,1
,,30400,50000,2
,,26896.9,50000,2
,,5900,50000,0
,,28500,50000,0
,,18004.94,50000,2
,,17484.39,50000,2
,,4000,50000,0
,,38500,50000,0
,,30000,50000,0
,,17800,50000,1
,,46276.75,50000,2
,,36400,50000,2
,,7200,50000,0
,,17664.68,50000,2
,,21912.11,50000,2
,,15243.79,50000,2
,,22966.14,50000,2
,,830.28,50000,2
,,8600,50000,1
,,5700,50000,0
,,20500,50000,2
,,43879.35,50000,2
,,16549.97,50000,2
,,32400,50000,2
,,6500,50000,0
,,5800,50000,0
,,9802.1,50000,1
,,3824.82,50000,1
,,46307.19,50000,2
,,20000,50000,0
,,24502.43,50000,2
,,1527.26,50000,0
,,8800,50000,0
,,32000,50000,0
,,40866.02,50000,2
,,1600,50000,0
,,15200,50000,0
,,44017.95,50000,2
,,31016.85,50000,2
,,25260.73,50000,2
,,15600,50000,2
,,31000,50000,0
,,35659.69,50000,2
,,3208.53,50000,1
,,26700,50000,2
,,600,50000,0
,,16080.03,50000,2
,,29500,50000,2
,,47040.86,50000,2
,,30500,50000,2
,,29400,50000,0
,,39690.58,50000,2
,,400,50000,1
,,39720.73,50000,2
,,32121.68,50000,2
,,46778.9,50000,2
,,36292.92,50000,2
,,41757.08,50000,2
,,30185.02,50000,2
,,1700,50000,0
,,34058.12,50000,2
,,24282.86,50000,2
,,23084.36,50000,2
,,4978.7,50000,2
,,21860.15,50000,2
,,32400,50000,2
,,6219.17,50000,0
,,5197.66,50000,2
,,39254.13,50000,2
,,5960.51,50000,0
,,30500,50000,2
,,43779.75,50000,2
,,6792.05,50000,0
,,28500,50000,0
,,800,50000,1
,,17400,50000,2
,,42372.18,50000,2
,,5800,50000,1
,,7000,50000,1
,,1800,50000,0
,,41113.3,50000,2
,,39000,50000,0
,,36800,50000,0
,,1119.92,50000,0
,,2007.61,50000,0
,,32792.7,50000,2
,,27530.62,50000,2
,,42415.6,50000,2
,,21000,50000,0
,,18093.63,50000,2
,,31311.97,50000,2
,,26023.67,50000,2
,,4173.7,50000,0
,,48329.49,50000,2
,,14000,50000,0
,,35212.54,50000,2
,,47951.19,50000,2
,,44856.18,50000,2
,,21828.18,50000,2
,,48763.5,50000,2
,,3451.27,50000,2
,,4000,50000,0
,,19800,50000,0
,,47706.45,50000,2
,,11000,50000,0
,,14400,50000,2
,,30000,50000,2
,,6400,50000,0
,,15900,50000,0
,,17436.87,50000,2
,,35617.19,50000,2
,,7961.67,50000,2
,,7800,50000,2
,,3500,50000,0
,,6000,50000,0
,,46500,50000,0
,,11437.4,50000,2
,,9200,50000,0
,,48761.67,50000,2
,,26939.52,50000,2
,,5000,50000,0
,,18797.26,50000,2
,,2000,50000,0
,,6413.86,50000,2
,,700,50000,0
,,22000,50000,2
,,23838.13,50000,2
,,5700,50000,0
,,8700,50000,0
,,43260.13,50000,2
,,20700,50000,0
,,48361.14,50000,2
,,29700,50000,2
,,14400,50000,0
,,48297.54,50000,2
,,1600,50000,0
,,45500,50000,2
,,28200,50000,0
,,28293.32,50000,2
,,17203.13,50000,2
,,1600,50000,0
,,5700,50000,2
,,4877.75,50000,0
,,29100,50000,0
,,45212.23,50000,2
,,3100,50000,0
,,3035.76,50000,0
,,6800,50000,2
,,32959.29,50000,2
,,8000,50000,0
,,30441.63,50000,2
,,8300,50000,0
,,20967.99,50000,2
,,29688.41,50000,2
,,965.11,50000,0
,,2400,50000,2
,,19800,50000,0
,,9900,50000,0
,,12524.62,50000,2
,,24800,50000,0
,,9500,50000,0
,,6800,50000,1
,,5619.38,50000,1
,,22149.13,50000,2
,,31200,50000,2
,,18000,50000,2
,,12000,50000,0
,,27500,50000,0
,,40000,50000,2
,,35600,50000,0
,,241.27,50000,0
,,15535.71,50000,2
,,45631.65,50000,2
,,4541.9,50000,1
,,39815.76,50000,2
,,30393.01,50000,2
,,14664.5,50000,2
,,6909.27,50000,0
,,36110.75,50000,2
,,8677.17,50000,2
,,9194.7,50000,2
,,2800,50000,0
,,27200,50000,2
,,21527.44,50000,2
,,9000,50000,0
,,530.53,50000,2
,,36265.47,50000,2
,,9200,50000,0
,,17330.06,50000,2
,,31120.41,50000,2
,,32339.95,50000,2
,,48874.06,50000,2
,,28039.88,50000,2
,,40848.02,50000,2
,,29839.18,50000,2
,,7500,50000,2
,,4157.23,50000,0
,,41219.64,50000,2
,,1200,50000,0
,,17000,50000,0
,,7200,50000,0
,,4500,50000,2
,,8200,50000,0
,,27489.67,50000,2
,,19728.27,50000,2
,,29120.71,50000,2
,,10298.7,50000,2
,,21402.24,50000,2
,,28800,50000,2
,,33500,50000,2
,,1753.75,50000,0
,,47395.07,50000,2
,,25574.97,50000,2
,,41665.59,50000,2
,,5000,50000,1
,,16091.35,50000,2
,,6400,50000,0
,,7600,50000,0
,,5200,50000,0
,,6600,50000,0
,,12400,50000,0
,,15600,50000,0
,,35615.14,50000,2
,,9300,50000,0
,,7219.2,50000,0
,,45813.15,50000,2
,,3100,50000,0
,,29000,50000,0
,,6600,50000,0
,,42303.03,50000,2
,,900,50000,0
,,7200,50000,2
,,10800,50000,0
,,9600,50000,2
,,15000,50000,1
,,19400,50000,0
,,5454.13,50000,2
,,37500,50000,0
,,23500,50000,2
,,13401.49,50000,2
,,2700,50000,2
,,7467.02,50000,0
,,6800,50000,0
,,40475.46,50000,2
,,29100,50000,0
,,30924.54,50000,2
,,16200,50000,1
,,20823.47,50000,2
,,13269.87,50000,2
,,11800,50000,0
,,17100.59,50000,2
,,15782.78,50000,2
,,10600,50000,1
,,27000,50000,2
,,28000,50000,0
,,500,50000,0
,,8629.14,50000,2
,,35500,50000,0
,,31683.44,50000,2
,,45597.52,50000,2
,,27098.67,50000,2
,,29600,50000,0
,,16400,50000,1
,,38115.3,50000,2
,,6800,50000,0
,,35600,50000,0
,,10630.05,50000,2
,,14000,50000,0
,,25800,50000,2
,,36889.58,50000,2
,,10800,50000,1
,,16800,50000,0
,,3800,50000,0
,,400,50000,1
,,34408.39,50000,2
,,33336.69,50000,2
,,16451.64,50000,2
,,22390.64,50000,2
,,41644.38,50000,2
,,21200,50000,0
,,26400,50000,0
,,210.69,50000,0
,,40456.53,50000,2
,,8800,50000,0
,,23150.72,50000,2
,,9658.71,50000,0
,,19005.22,50000,2
,,5500,50000,2
,,3438.32,50000,2
,,28800,50000,0
,,28560.34,50000,2
,,41184.94,50000,2
,,24600,50000,0
,,29420.6,50000,2
,,42147.76,50000,2
,,14944.68,50000,2
,,4200,50000,0
,,47391.59,50000,2
,,5500,50000,0
,,2400,50000,0
,,45500,50000,2
,,16600,50000,1
,,44500,50000,0
,,19600,50000,1
,,21492.34,50000,2
,,39049.07,50000,2
,,24265.81,50000,2
,,13200,50000,1
,,5739.06,50000,0
,,106.94,50000,0
,,270.31,50000,0
,,18790.64,50000,2
,,10200,50000,0
,,1078.55,50000,2
,,25752.41,50000,2
,,42326.09,50000,2
,,1600,50000,2
,,22950.53,50000,2
,,9500,50000,0
,,26100,50000,2
,,2900,50000,0
,,3800,50000,1
,,35145.52,50000,2
,,10000,50000,0
,,757.95,50000,0
,,39200,50000,2
,,46126.96,50000,2
,,45648.35,50000,2
,,900,50000,0
,,4291.29,50000,0
,,17895.68,50000,2
,,28689.67,50000,2
,,16600,50000,0
,,38000,50000,2
,,4400,50000,0
,,6900,50000,0
,,1800,50000,0
,,43547.29,50000,2
,,400,50000,1
,,10475.83,50000,2
,,14100,50000,2
,,22156.33,50000,2
,,20400,50000,0
,,23700,50000,0
,,5417.62,50000,0
,,6600,50000,0
,,38811.32,50000,2
,,25586.89,50000,2
,,900,50000,0
,,45416.89,50000,2
,,6000,50000,0
,,17200,50000,1
,,12458,50000,0
,,43631.09,50000,2
,,19800,50000,1
,,12600,50000,0
,,16200,50000,1
,,21300,50000,0
,,20014.15,50000,2
,,28885.85,50000,2
,,17757.93,50000,2
,,10489.96,50000,2
,,1600,50000,0
,,36800,50000,2
,,9501,50000,0
,,36607.42,50000,2
,,1000,50000,0
,,7643.75,50000,0
,,7500,50000,2
,,22025.25,50000,2
,,4400,50000,0
,,8400,50000,0
,,8400,50000,2
,,27739.11,50000,2
,,32443.05,50000,2
,,9200,50000,0
,,21000,50000,2
,,42219.23,50000,2
,,7227.22,50000,0
,,11600,50000,0
,,39083.53,50000,2
,,15394.38,50000,2
,,20722.37,50000,2
,,42454.91,50000,2
,,31928.69,50000,2
,,8000,50000,0
,,42021.36,50000,2
,,5000,50000,1
,,9200,50000,1
,,11000,50000,0
,,600,50000,0
,,29457.37,50000,2
,,32841.05,50000,2
,,4755.95,50000,0
,,5500,50000,0
,,19200,50000,2
,,7200,50000,0
,,46555.1,50000,2
,,16915.64,50000,2
,,30739.91,50000,2
,,8200,50000,0
,,10000,50000,1
,,7800,50000,1
,,7382.07,50000,2
,,2500,50000,0
,,16000,50000,2
,,45232.98,50000,2
,,30500,50000,2
,,18421.46,50000,2
,,28983.14,50000,2
,,28000,50000,0
,,41500,50000,2
,,4400,50000,0
,,4600,50000,1
,,22964.23,50000,2
,,45343.85,50000,2
,,1000,50000,2
,,8400,50000,1
,,18238.04,50000,2
,,4800,50000,0
,,39000,50000,2
,,22830.5,50000,2
,,17700,50000,0
,,44500,50000,0
,,14400,50000,0
,,20500,50000,2
,,33793.62,50000,2
,,3000,50000,0
,,40962.22,50000,2
,,21238.41,50000,2
,,6600,50000,1
,,9000,50000,1
,,34503.54,50000,2
,,9800,50000,1
,,15783.41,50000,2
,,8800,50000,0
,,19600,50000,0
,,15449.9,50000,2
,,11617.74,50000,2
,,22067.52,50000,2
,,36525,50000,2
,,6300,50000,0
,,11130.56,50000,2
,,4923.86,50000,0
,,7200,50000,2
,,30946.05,50000,2
,,33670.61,50000,2
,,28123.16,50000,2
,,8500,50000,2
,,3200,50000,1
,,16000,50000,1
,,27740.87,50000,2
,,41000,50000,2
,,20405.69,50000,2
,,15194.9,50000,2
,,21361.48,50000,2
,,48000,50000,2
,,4800,50000,2
,,26100,50000,2
,,30500,50000,0
,,16631.01,50000,2
,,3200,50000,0
,,11788.76,50000,2
,,10094.99,50000,2
,,18800,50000,2
,,3200,50000,2
,,9073.54,50000,1
,,1200,50000,1
,,7600,50000,0
,,5686.15,50000,0
,,44360.53,50000,2
,,20128.59,50000,2
,,42393.93,50000,2
,,5400,50000,0
,,47123.22,50000,2
,,19601.44,50000,2
,,12800,50000,1
,,18800,50000,0
,,32000,50000,0
,,11007.45,50000,2
,,300,50000,0
,,11181.09,50000,2
,,3600,50000,0
,,42600.98,50000,2
,,5600,50000,0
,,28228.64,50000,2
,,178.94,50000,0
,,26400,50000,2
,,3800,50000,1
,,45560.88,50000,2
,,5900,50000,0
,,49800.2,50000,2
,,6100,50000,0
,,4700,50000,0
,,4000,50000,0
,,6000,50000,0
,,16639.55,50000,2
,,17000,50000,2
,,16490.13,50000,2
,,7000,50000,0
,,40915.82,50000,2
,,37425.31,50000,2
,,23929.79,50000,2
,,48681.86,50000,2
,,32131.77,50000,2
,,5800,50000,0
,,8600,50000,0
,,17286.71,50000,2
,,22340.44,50000,2
,,15335.4,50000,2
,,24288.73,50000,2
,,22620.15,50000,2
,,2000,50000,2
,,28081.76,50000,2
,,14758.69,50000,2
,,32506.14,50000,2
,,7473.72,50000,0
,,43870.59,50000,2
,,40479.37,50000,2
,,34235.88,50000,2
,,5170.85,50000,0
,,49420.4,50000,2
,,9000,50000,0
,,24600,50000,0
,,40405.73,50000,2
,,6800,50000,2
,,39213.41,50000,2
,,1231.32,50000,2
,,12653.05,50000,2
,,44267.66,50000,2
,,10400,50000,0
,,10200,50000,2
,,18200,50000,1
,,9600,50000,2
,,13266.33,50000,2
,,41679.2,50000,2
,,38254.53,50000,2
,,13928.55,50000,2
,,1496.97,50000,0
,,400,50000,0
,,19279.36,50000,2
,,30937.12,50000,2
,,19583.12,50000,2
,,43184.24,50000,2
,,3370.97,50000,0
,,7400,50000,0
,,36000,50000,0
,,40325.29,50000,2
,,869.55,50000,1
,,34367.55,50000,2
,,38937.44,50000,2
,,4000,50000,2
,,35513.72,50000,2
